content_id,source,title,source_url,stage,status,started_at,completed_at,duration_seconds,retry_count,error,added_at,pipeline_status
youtube_zgkVp79obCw,youtube,"25 Best Things to Do in Pattaya, Thailand 🇹🇭 | Travel Video | SKY Travel | Travel Guide",https://youtube.com/watch?v=zgkVp79obCw,stage_1_crawl,complete,2025-11-03T18:24:27.199708Z,2025-11-03T18:24:28.834191Z,1.634483,0,,2025-11-03T18:24:25.506503Z,stage_2_chunk_pending
youtube_zgkVp79obCw,youtube,"25 Best Things to Do in Pattaya, Thailand 🇹🇭 | Travel Video | SKY Travel | Travel Guide",https://youtube.com/watch?v=zgkVp79obCw,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:25.506503Z,stage_2_chunk_pending
youtube_zgkVp79obCw,youtube,"25 Best Things to Do in Pattaya, Thailand 🇹🇭 | Travel Video | SKY Travel | Travel Guide",https://youtube.com/watch?v=zgkVp79obCw,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:25.506503Z,stage_2_chunk_pending
youtube_zgkVp79obCw,youtube,"25 Best Things to Do in Pattaya, Thailand 🇹🇭 | Travel Video | SKY Travel | Travel Guide",https://youtube.com/watch?v=zgkVp79obCw,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:25.506503Z,stage_2_chunk_pending
youtube_zgkVp79obCw,youtube,"25 Best Things to Do in Pattaya, Thailand 🇹🇭 | Travel Video | SKY Travel | Travel Guide",https://youtube.com/watch?v=zgkVp79obCw,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:25.506503Z,stage_2_chunk_pending
youtube_PuWUevRVF_Q,youtube,4K HDR // Walking Maya Bay in Krabi | BEST Beach in the World | Thailand 2023 - With Captions,https://youtube.com/watch?v=PuWUevRVF_Q,stage_1_crawl,complete,2025-11-03T18:24:32.363932Z,2025-11-03T18:24:33.947341Z,1.583409,0,,2025-11-03T18:24:30.437003Z,stage_2_chunk_pending
youtube_PuWUevRVF_Q,youtube,4K HDR // Walking Maya Bay in Krabi | BEST Beach in the World | Thailand 2023 - With Captions,https://youtube.com/watch?v=PuWUevRVF_Q,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:30.437003Z,stage_2_chunk_pending
youtube_PuWUevRVF_Q,youtube,4K HDR // Walking Maya Bay in Krabi | BEST Beach in the World | Thailand 2023 - With Captions,https://youtube.com/watch?v=PuWUevRVF_Q,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:30.437003Z,stage_2_chunk_pending
youtube_PuWUevRVF_Q,youtube,4K HDR // Walking Maya Bay in Krabi | BEST Beach in the World | Thailand 2023 - With Captions,https://youtube.com/watch?v=PuWUevRVF_Q,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:30.437003Z,stage_2_chunk_pending
youtube_PuWUevRVF_Q,youtube,4K HDR // Walking Maya Bay in Krabi | BEST Beach in the World | Thailand 2023 - With Captions,https://youtube.com/watch?v=PuWUevRVF_Q,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:30.437003Z,stage_2_chunk_pending
youtube_Pz3h-uEqlq0,youtube,FULL TOUR HUA HIN - Thailand 🏖️100% BETTER THAN PATTAYA! 🗺️ Near Bangkok,https://youtube.com/watch?v=Pz3h-uEqlq0,stage_1_crawl,complete,2025-11-03T18:24:41.173876Z,2025-11-03T18:24:42.915021Z,1.741145,0,,2025-11-03T18:24:39.236234Z,stage_2_chunk_pending
youtube_Pz3h-uEqlq0,youtube,FULL TOUR HUA HIN - Thailand 🏖️100% BETTER THAN PATTAYA! 🗺️ Near Bangkok,https://youtube.com/watch?v=Pz3h-uEqlq0,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:39.236234Z,stage_2_chunk_pending
youtube_Pz3h-uEqlq0,youtube,FULL TOUR HUA HIN - Thailand 🏖️100% BETTER THAN PATTAYA! 🗺️ Near Bangkok,https://youtube.com/watch?v=Pz3h-uEqlq0,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:39.236234Z,stage_2_chunk_pending
youtube_Pz3h-uEqlq0,youtube,FULL TOUR HUA HIN - Thailand 🏖️100% BETTER THAN PATTAYA! 🗺️ Near Bangkok,https://youtube.com/watch?v=Pz3h-uEqlq0,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:39.236234Z,stage_2_chunk_pending
youtube_Pz3h-uEqlq0,youtube,FULL TOUR HUA HIN - Thailand 🏖️100% BETTER THAN PATTAYA! 🗺️ Near Bangkok,https://youtube.com/watch?v=Pz3h-uEqlq0,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:39.236234Z,stage_2_chunk_pending
youtube_dloUkoGxqXc,youtube,Pattaya vs Hua Hin – Which Is Better for Expats and Tourists in Thailand? Honest Comparison,https://youtube.com/watch?v=dloUkoGxqXc,stage_1_crawl,complete,2025-11-03T18:24:46.237995Z,2025-11-03T18:24:47.828449Z,1.590454,0,,2025-11-03T18:24:44.679589Z,stage_2_chunk_pending
youtube_dloUkoGxqXc,youtube,Pattaya vs Hua Hin – Which Is Better for Expats and Tourists in Thailand? Honest Comparison,https://youtube.com/watch?v=dloUkoGxqXc,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:44.679589Z,stage_2_chunk_pending
youtube_dloUkoGxqXc,youtube,Pattaya vs Hua Hin – Which Is Better for Expats and Tourists in Thailand? Honest Comparison,https://youtube.com/watch?v=dloUkoGxqXc,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:44.679589Z,stage_2_chunk_pending
youtube_dloUkoGxqXc,youtube,Pattaya vs Hua Hin – Which Is Better for Expats and Tourists in Thailand? Honest Comparison,https://youtube.com/watch?v=dloUkoGxqXc,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:44.679589Z,stage_2_chunk_pending
youtube_dloUkoGxqXc,youtube,Pattaya vs Hua Hin – Which Is Better for Expats and Tourists in Thailand? Honest Comparison,https://youtube.com/watch?v=dloUkoGxqXc,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:44.679589Z,stage_2_chunk_pending
youtube_OuhJwezIdlQ,youtube,Pattaya Vs Hua Hin. Where to Live. Pro's and Cons 2024,https://youtube.com/watch?v=OuhJwezIdlQ,stage_1_crawl,complete,2025-11-03T18:24:51.239870Z,2025-11-03T18:24:52.823849Z,1.583979,0,,2025-11-03T18:24:49.475092Z,stage_2_chunk_pending
youtube_OuhJwezIdlQ,youtube,Pattaya Vs Hua Hin. Where to Live. Pro's and Cons 2024,https://youtube.com/watch?v=OuhJwezIdlQ,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:49.475092Z,stage_2_chunk_pending
youtube_OuhJwezIdlQ,youtube,Pattaya Vs Hua Hin. Where to Live. Pro's and Cons 2024,https://youtube.com/watch?v=OuhJwezIdlQ,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:49.475092Z,stage_2_chunk_pending
youtube_OuhJwezIdlQ,youtube,Pattaya Vs Hua Hin. Where to Live. Pro's and Cons 2024,https://youtube.com/watch?v=OuhJwezIdlQ,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:49.475092Z,stage_2_chunk_pending
youtube_OuhJwezIdlQ,youtube,Pattaya Vs Hua Hin. Where to Live. Pro's and Cons 2024,https://youtube.com/watch?v=OuhJwezIdlQ,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:49.475092Z,stage_2_chunk_pending
youtube_-3cCpu5fPzg,youtube,Hua Hin Thailand Travel Guide: 12 BEST Things To Do In Hua Hin,https://youtube.com/watch?v=-3cCpu5fPzg,stage_1_crawl,complete,2025-11-03T18:24:56.430310Z,2025-11-03T18:24:58.168285Z,1.737975,0,,2025-11-03T18:24:54.552259Z,stage_2_chunk_pending
youtube_-3cCpu5fPzg,youtube,Hua Hin Thailand Travel Guide: 12 BEST Things To Do In Hua Hin,https://youtube.com/watch?v=-3cCpu5fPzg,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:54.552259Z,stage_2_chunk_pending
youtube_-3cCpu5fPzg,youtube,Hua Hin Thailand Travel Guide: 12 BEST Things To Do In Hua Hin,https://youtube.com/watch?v=-3cCpu5fPzg,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:54.552259Z,stage_2_chunk_pending
youtube_-3cCpu5fPzg,youtube,Hua Hin Thailand Travel Guide: 12 BEST Things To Do In Hua Hin,https://youtube.com/watch?v=-3cCpu5fPzg,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:54.552259Z,stage_2_chunk_pending
youtube_-3cCpu5fPzg,youtube,Hua Hin Thailand Travel Guide: 12 BEST Things To Do In Hua Hin,https://youtube.com/watch?v=-3cCpu5fPzg,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:54.552259Z,stage_2_chunk_pending
youtube_bS6znzh3CxQ,youtube,The ULTIMATE Chiang Rai Itinerary!,https://youtube.com/watch?v=bS6znzh3CxQ,stage_1_crawl,complete,2025-11-03T18:25:01.635956Z,2025-11-03T18:25:03.507954Z,1.871998,0,,2025-11-03T18:24:59.901570Z,stage_2_chunk_pending
youtube_bS6znzh3CxQ,youtube,The ULTIMATE Chiang Rai Itinerary!,https://youtube.com/watch?v=bS6znzh3CxQ,stage_2_chunk,not_started,,,,0,,2025-11-03T18:24:59.901570Z,stage_2_chunk_pending
youtube_bS6znzh3CxQ,youtube,The ULTIMATE Chiang Rai Itinerary!,https://youtube.com/watch?v=bS6znzh3CxQ,stage_3_extract,not_started,,,,0,,2025-11-03T18:24:59.901570Z,stage_2_chunk_pending
youtube_bS6znzh3CxQ,youtube,The ULTIMATE Chiang Rai Itinerary!,https://youtube.com/watch?v=bS6znzh3CxQ,stage_4_normalize,not_started,,,,0,,2025-11-03T18:24:59.901570Z,stage_2_chunk_pending
youtube_bS6znzh3CxQ,youtube,The ULTIMATE Chiang Rai Itinerary!,https://youtube.com/watch?v=bS6znzh3CxQ,stage_5_embed,not_started,,,,0,,2025-11-03T18:24:59.901570Z,stage_2_chunk_pending
youtube_IlNxEvs3kD4,youtube,"CHIANG RAI, THAILAND | 12 INCREDIBLE Things To Do In & Around Chiang Rai",https://youtube.com/watch?v=IlNxEvs3kD4,stage_1_crawl,complete,2025-11-03T18:25:08.674762Z,2025-11-03T18:25:11.402142Z,2.72738,0,,2025-11-03T18:25:05.365903Z,stage_2_chunk_pending
youtube_IlNxEvs3kD4,youtube,"CHIANG RAI, THAILAND | 12 INCREDIBLE Things To Do In & Around Chiang Rai",https://youtube.com/watch?v=IlNxEvs3kD4,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:05.365903Z,stage_2_chunk_pending
youtube_IlNxEvs3kD4,youtube,"CHIANG RAI, THAILAND | 12 INCREDIBLE Things To Do In & Around Chiang Rai",https://youtube.com/watch?v=IlNxEvs3kD4,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:05.365903Z,stage_2_chunk_pending
youtube_IlNxEvs3kD4,youtube,"CHIANG RAI, THAILAND | 12 INCREDIBLE Things To Do In & Around Chiang Rai",https://youtube.com/watch?v=IlNxEvs3kD4,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:05.365903Z,stage_2_chunk_pending
youtube_IlNxEvs3kD4,youtube,"CHIANG RAI, THAILAND | 12 INCREDIBLE Things To Do In & Around Chiang Rai",https://youtube.com/watch?v=IlNxEvs3kD4,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:05.365903Z,stage_2_chunk_pending
youtube_thCPQbpijzE,youtube,2 Days in Chiang Rai Thailand 2025 - A Travel Guide for First-Time Visitors,https://youtube.com/watch?v=thCPQbpijzE,stage_1_crawl,complete,2025-11-03T18:25:14.657099Z,2025-11-03T18:25:16.295664Z,1.638565,0,,2025-11-03T18:25:12.984791Z,stage_2_chunk_pending
youtube_thCPQbpijzE,youtube,2 Days in Chiang Rai Thailand 2025 - A Travel Guide for First-Time Visitors,https://youtube.com/watch?v=thCPQbpijzE,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:12.984791Z,stage_2_chunk_pending
youtube_thCPQbpijzE,youtube,2 Days in Chiang Rai Thailand 2025 - A Travel Guide for First-Time Visitors,https://youtube.com/watch?v=thCPQbpijzE,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:12.984791Z,stage_2_chunk_pending
youtube_thCPQbpijzE,youtube,2 Days in Chiang Rai Thailand 2025 - A Travel Guide for First-Time Visitors,https://youtube.com/watch?v=thCPQbpijzE,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:12.984791Z,stage_2_chunk_pending
youtube_thCPQbpijzE,youtube,2 Days in Chiang Rai Thailand 2025 - A Travel Guide for First-Time Visitors,https://youtube.com/watch?v=thCPQbpijzE,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:12.984791Z,stage_2_chunk_pending
youtube_IEeQoY1ht_Y,youtube,20 EPIC Things to do in Chiang Mai & Chiang Rai (2023) | Thailand Travel Guide,https://youtube.com/watch?v=IEeQoY1ht_Y,stage_1_crawl,complete,2025-11-03T18:25:19.876049Z,2025-11-03T18:25:21.615851Z,1.739802,0,,2025-11-03T18:25:18.054228Z,stage_2_chunk_pending
youtube_IEeQoY1ht_Y,youtube,20 EPIC Things to do in Chiang Mai & Chiang Rai (2023) | Thailand Travel Guide,https://youtube.com/watch?v=IEeQoY1ht_Y,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:18.054228Z,stage_2_chunk_pending
youtube_IEeQoY1ht_Y,youtube,20 EPIC Things to do in Chiang Mai & Chiang Rai (2023) | Thailand Travel Guide,https://youtube.com/watch?v=IEeQoY1ht_Y,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:18.054228Z,stage_2_chunk_pending
youtube_IEeQoY1ht_Y,youtube,20 EPIC Things to do in Chiang Mai & Chiang Rai (2023) | Thailand Travel Guide,https://youtube.com/watch?v=IEeQoY1ht_Y,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:18.054228Z,stage_2_chunk_pending
youtube_IEeQoY1ht_Y,youtube,20 EPIC Things to do in Chiang Mai & Chiang Rai (2023) | Thailand Travel Guide,https://youtube.com/watch?v=IEeQoY1ht_Y,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:18.054228Z,stage_2_chunk_pending
youtube_-zHxjhd45nA,youtube,Exploring Ayutthaya - The BEST DAY Trip from Bangkok 🇹🇭 Don’t Miss These Temples!,https://youtube.com/watch?v=-zHxjhd45nA,stage_1_crawl,complete,2025-11-03T18:25:25.052842Z,2025-11-03T18:25:26.664623Z,1.611781,0,,2025-11-03T18:25:23.515594Z,stage_2_chunk_pending
youtube_-zHxjhd45nA,youtube,Exploring Ayutthaya - The BEST DAY Trip from Bangkok 🇹🇭 Don’t Miss These Temples!,https://youtube.com/watch?v=-zHxjhd45nA,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:23.515594Z,stage_2_chunk_pending
youtube_-zHxjhd45nA,youtube,Exploring Ayutthaya - The BEST DAY Trip from Bangkok 🇹🇭 Don’t Miss These Temples!,https://youtube.com/watch?v=-zHxjhd45nA,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:23.515594Z,stage_2_chunk_pending
youtube_-zHxjhd45nA,youtube,Exploring Ayutthaya - The BEST DAY Trip from Bangkok 🇹🇭 Don’t Miss These Temples!,https://youtube.com/watch?v=-zHxjhd45nA,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:23.515594Z,stage_2_chunk_pending
youtube_-zHxjhd45nA,youtube,Exploring Ayutthaya - The BEST DAY Trip from Bangkok 🇹🇭 Don’t Miss These Temples!,https://youtube.com/watch?v=-zHxjhd45nA,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:23.515594Z,stage_2_chunk_pending
youtube_BhfLsdys-5U,youtube,"AYUTTHAYA, Thailand - Day Trip Guide from Bangkok",https://youtube.com/watch?v=BhfLsdys-5U,stage_1_crawl,complete,2025-11-03T18:25:30.200895Z,2025-11-03T18:25:31.807178Z,1.606283,0,,2025-11-03T18:25:28.374140Z,stage_2_chunk_pending
youtube_BhfLsdys-5U,youtube,"AYUTTHAYA, Thailand - Day Trip Guide from Bangkok",https://youtube.com/watch?v=BhfLsdys-5U,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:28.374140Z,stage_2_chunk_pending
youtube_BhfLsdys-5U,youtube,"AYUTTHAYA, Thailand - Day Trip Guide from Bangkok",https://youtube.com/watch?v=BhfLsdys-5U,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:28.374140Z,stage_2_chunk_pending
youtube_BhfLsdys-5U,youtube,"AYUTTHAYA, Thailand - Day Trip Guide from Bangkok",https://youtube.com/watch?v=BhfLsdys-5U,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:28.374140Z,stage_2_chunk_pending
youtube_BhfLsdys-5U,youtube,"AYUTTHAYA, Thailand - Day Trip Guide from Bangkok",https://youtube.com/watch?v=BhfLsdys-5U,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:28.374140Z,stage_2_chunk_pending
youtube_N9CmKqROKw4,youtube,Ayutthaya on a $30 Budget?! Unbelievable Day Trip from Bangkok!,https://youtube.com/watch?v=N9CmKqROKw4,stage_1_crawl,complete,2025-11-03T18:25:34.992399Z,2025-11-03T18:25:36.602251Z,1.609852,0,,2025-11-03T18:25:33.357550Z,stage_2_chunk_pending
youtube_N9CmKqROKw4,youtube,Ayutthaya on a $30 Budget?! Unbelievable Day Trip from Bangkok!,https://youtube.com/watch?v=N9CmKqROKw4,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:33.357550Z,stage_2_chunk_pending
youtube_N9CmKqROKw4,youtube,Ayutthaya on a $30 Budget?! Unbelievable Day Trip from Bangkok!,https://youtube.com/watch?v=N9CmKqROKw4,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:33.357550Z,stage_2_chunk_pending
youtube_N9CmKqROKw4,youtube,Ayutthaya on a $30 Budget?! Unbelievable Day Trip from Bangkok!,https://youtube.com/watch?v=N9CmKqROKw4,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:33.357550Z,stage_2_chunk_pending
youtube_N9CmKqROKw4,youtube,Ayutthaya on a $30 Budget?! Unbelievable Day Trip from Bangkok!,https://youtube.com/watch?v=N9CmKqROKw4,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:33.357550Z,stage_2_chunk_pending
youtube_XVO0EEIr2YA,youtube,HOW TO EXPLORE SUKHOTHAI HISTORICAL PARK | THAILAND,https://youtube.com/watch?v=XVO0EEIr2YA,stage_1_crawl,complete,2025-11-03T18:25:40.067849Z,2025-11-03T18:25:41.901372Z,1.833523,0,,2025-11-03T18:25:38.275292Z,stage_2_chunk_pending
youtube_XVO0EEIr2YA,youtube,HOW TO EXPLORE SUKHOTHAI HISTORICAL PARK | THAILAND,https://youtube.com/watch?v=XVO0EEIr2YA,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:38.275292Z,stage_2_chunk_pending
youtube_XVO0EEIr2YA,youtube,HOW TO EXPLORE SUKHOTHAI HISTORICAL PARK | THAILAND,https://youtube.com/watch?v=XVO0EEIr2YA,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:38.275292Z,stage_2_chunk_pending
youtube_XVO0EEIr2YA,youtube,HOW TO EXPLORE SUKHOTHAI HISTORICAL PARK | THAILAND,https://youtube.com/watch?v=XVO0EEIr2YA,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:38.275292Z,stage_2_chunk_pending
youtube_XVO0EEIr2YA,youtube,HOW TO EXPLORE SUKHOTHAI HISTORICAL PARK | THAILAND,https://youtube.com/watch?v=XVO0EEIr2YA,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:38.275292Z,stage_2_chunk_pending
youtube_7iviLTpF8TU,youtube,THAILAND'S Best Kept Secret: SUKHOTHAI is a MUST VISIT!,https://youtube.com/watch?v=7iviLTpF8TU,stage_1_crawl,complete,2025-11-03T18:25:45.472078Z,2025-11-03T18:25:47.421858Z,1.94978,0,,2025-11-03T18:25:43.557214Z,stage_2_chunk_pending
youtube_7iviLTpF8TU,youtube,THAILAND'S Best Kept Secret: SUKHOTHAI is a MUST VISIT!,https://youtube.com/watch?v=7iviLTpF8TU,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:43.557214Z,stage_2_chunk_pending
youtube_7iviLTpF8TU,youtube,THAILAND'S Best Kept Secret: SUKHOTHAI is a MUST VISIT!,https://youtube.com/watch?v=7iviLTpF8TU,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:43.557214Z,stage_2_chunk_pending
youtube_7iviLTpF8TU,youtube,THAILAND'S Best Kept Secret: SUKHOTHAI is a MUST VISIT!,https://youtube.com/watch?v=7iviLTpF8TU,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:43.557214Z,stage_2_chunk_pending
youtube_7iviLTpF8TU,youtube,THAILAND'S Best Kept Secret: SUKHOTHAI is a MUST VISIT!,https://youtube.com/watch?v=7iviLTpF8TU,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:43.557214Z,stage_2_chunk_pending
youtube_Oh3PFsNqr78,youtube,Thai Street Food in ANCIENT SUKHOTHAI - Legendary Noodles + Spicy Fish in Thailand! 🇹🇭,https://youtube.com/watch?v=Oh3PFsNqr78,stage_1_crawl,complete,2025-11-03T18:25:51.023802Z,2025-11-03T18:25:52.643274Z,1.619472,0,,2025-11-03T18:25:49.313562Z,stage_2_chunk_pending
youtube_Oh3PFsNqr78,youtube,Thai Street Food in ANCIENT SUKHOTHAI - Legendary Noodles + Spicy Fish in Thailand! 🇹🇭,https://youtube.com/watch?v=Oh3PFsNqr78,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:49.313562Z,stage_2_chunk_pending
youtube_Oh3PFsNqr78,youtube,Thai Street Food in ANCIENT SUKHOTHAI - Legendary Noodles + Spicy Fish in Thailand! 🇹🇭,https://youtube.com/watch?v=Oh3PFsNqr78,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:49.313562Z,stage_2_chunk_pending
youtube_Oh3PFsNqr78,youtube,Thai Street Food in ANCIENT SUKHOTHAI - Legendary Noodles + Spicy Fish in Thailand! 🇹🇭,https://youtube.com/watch?v=Oh3PFsNqr78,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:49.313562Z,stage_2_chunk_pending
youtube_Oh3PFsNqr78,youtube,Thai Street Food in ANCIENT SUKHOTHAI - Legendary Noodles + Spicy Fish in Thailand! 🇹🇭,https://youtube.com/watch?v=Oh3PFsNqr78,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:49.313562Z,stage_2_chunk_pending
youtube_SjcCsfSsacU,youtube,"KANCHANABURI, THAILAND | 6 Best Things To Do In Kanchanaburi (Ideal for 3-4 day trip!)",https://youtube.com/watch?v=SjcCsfSsacU,stage_1_crawl,complete,2025-11-03T18:25:56.431044Z,2025-11-03T18:25:58.318003Z,1.886959,0,,2025-11-03T18:25:54.493870Z,stage_2_chunk_pending
youtube_SjcCsfSsacU,youtube,"KANCHANABURI, THAILAND | 6 Best Things To Do In Kanchanaburi (Ideal for 3-4 day trip!)",https://youtube.com/watch?v=SjcCsfSsacU,stage_2_chunk,not_started,,,,0,,2025-11-03T18:25:54.493870Z,stage_2_chunk_pending
youtube_SjcCsfSsacU,youtube,"KANCHANABURI, THAILAND | 6 Best Things To Do In Kanchanaburi (Ideal for 3-4 day trip!)",https://youtube.com/watch?v=SjcCsfSsacU,stage_3_extract,not_started,,,,0,,2025-11-03T18:25:54.493870Z,stage_2_chunk_pending
youtube_SjcCsfSsacU,youtube,"KANCHANABURI, THAILAND | 6 Best Things To Do In Kanchanaburi (Ideal for 3-4 day trip!)",https://youtube.com/watch?v=SjcCsfSsacU,stage_4_normalize,not_started,,,,0,,2025-11-03T18:25:54.493870Z,stage_2_chunk_pending
youtube_SjcCsfSsacU,youtube,"KANCHANABURI, THAILAND | 6 Best Things To Do In Kanchanaburi (Ideal for 3-4 day trip!)",https://youtube.com/watch?v=SjcCsfSsacU,stage_5_embed,not_started,,,,0,,2025-11-03T18:25:54.493870Z,stage_2_chunk_pending
youtube_jEfECmFRV_A,youtube,48 Hours in KANCHANABURI - Top Places You MUST Visit! 🇹🇭 Thailand Travel Vlog,https://youtube.com/watch?v=jEfECmFRV_A,stage_1_crawl,complete,2025-11-03T18:30:53.326464Z,2025-11-03T18:30:55.627829Z,2.301365,0,,2025-11-03T18:26:00.078642Z,stage_2_chunk_pending
youtube_jEfECmFRV_A,youtube,48 Hours in KANCHANABURI - Top Places You MUST Visit! 🇹🇭 Thailand Travel Vlog,https://youtube.com/watch?v=jEfECmFRV_A,stage_2_chunk,not_started,,,,0,,2025-11-03T18:26:00.078642Z,stage_2_chunk_pending
youtube_jEfECmFRV_A,youtube,48 Hours in KANCHANABURI - Top Places You MUST Visit! 🇹🇭 Thailand Travel Vlog,https://youtube.com/watch?v=jEfECmFRV_A,stage_3_extract,not_started,,,,0,,2025-11-03T18:26:00.078642Z,stage_2_chunk_pending
youtube_jEfECmFRV_A,youtube,48 Hours in KANCHANABURI - Top Places You MUST Visit! 🇹🇭 Thailand Travel Vlog,https://youtube.com/watch?v=jEfECmFRV_A,stage_4_normalize,not_started,,,,0,,2025-11-03T18:26:00.078642Z,stage_2_chunk_pending
youtube_jEfECmFRV_A,youtube,48 Hours in KANCHANABURI - Top Places You MUST Visit! 🇹🇭 Thailand Travel Vlog,https://youtube.com/watch?v=jEfECmFRV_A,stage_5_embed,not_started,,,,0,,2025-11-03T18:26:00.078642Z,stage_2_chunk_pending
youtube_MZXxiTwGQn4,youtube,How to Travel to Kanchanaburi - 3 BEST Ways!,https://youtube.com/watch?v=MZXxiTwGQn4,stage_1_crawl,complete,2025-11-03T18:26:06.798914Z,2025-11-03T18:26:08.635076Z,1.836162,0,,2025-11-03T18:26:05.038633Z,stage_2_chunk_pending
youtube_MZXxiTwGQn4,youtube,How to Travel to Kanchanaburi - 3 BEST Ways!,https://youtube.com/watch?v=MZXxiTwGQn4,stage_2_chunk,not_started,,,,0,,2025-11-03T18:26:05.038633Z,stage_2_chunk_pending
youtube_MZXxiTwGQn4,youtube,How to Travel to Kanchanaburi - 3 BEST Ways!,https://youtube.com/watch?v=MZXxiTwGQn4,stage_3_extract,not_started,,,,0,,2025-11-03T18:26:05.038633Z,stage_2_chunk_pending
youtube_MZXxiTwGQn4,youtube,How to Travel to Kanchanaburi - 3 BEST Ways!,https://youtube.com/watch?v=MZXxiTwGQn4,stage_4_normalize,not_started,,,,0,,2025-11-03T18:26:05.038633Z,stage_2_chunk_pending
youtube_MZXxiTwGQn4,youtube,How to Travel to Kanchanaburi - 3 BEST Ways!,https://youtube.com/watch?v=MZXxiTwGQn4,stage_5_embed,not_started,,,,0,,2025-11-03T18:26:05.038633Z,stage_2_chunk_pending
youtube_ctTGjoiSRaI,youtube,"Kanchanaburi, Thailand Vlog Day 1 | 2-Day Itinerary | Explore with Ronipe",https://youtube.com/watch?v=ctTGjoiSRaI,stage_1_crawl,complete,2025-11-03T18:26:12.035055Z,2025-11-03T18:26:13.798588Z,1.763533,0,,2025-11-03T18:26:10.280217Z,stage_2_chunk_pending
youtube_ctTGjoiSRaI,youtube,"Kanchanaburi, Thailand Vlog Day 1 | 2-Day Itinerary | Explore with Ronipe",https://youtube.com/watch?v=ctTGjoiSRaI,stage_2_chunk,not_started,,,,0,,2025-11-03T18:26:10.280217Z,stage_2_chunk_pending
youtube_ctTGjoiSRaI,youtube,"Kanchanaburi, Thailand Vlog Day 1 | 2-Day Itinerary | Explore with Ronipe",https://youtube.com/watch?v=ctTGjoiSRaI,stage_3_extract,not_started,,,,0,,2025-11-03T18:26:10.280217Z,stage_2_chunk_pending
